"","pos","name","date","time","map"
"25873","1","prd","24/02/16","21.267","slipmap39"
"25875","1","KroPP","05/05/14","15.975","slipmap3a"
"25876","1","n00k!e","12/12/15","29.127","slipmap4"
"25877","1","Lofas","25/07/15","29.252","slipmap40"
"25878","1","Lofas","25/07/15","21.565","slipmap41"
"25879","1","KroPP","29/11/12","50.057","slipmap42"
"25880","1","Lofas","26/08/13","28.457","slipmap43"
"25881","1","n00k!e","15/11/15","80.254","slipmap44"
"25882","1","KroPP","12/04/13","19.670","slipmap45"
"25883","1","prd","30/11/15","15.825","slipmap46b"
"25884","1","n00k!e","09/10/15","18.811","slipmap47"
"25886","1","KroPP","19/12/14","31.893","slipmap48"
"25887","1","n00k!e","05/07/14","256.211","slipmap49"
"25888","1","Goblin","10/09/13","29.991","slipmap5"
"25889","1","(MCS)Faderjok","18/01/14","26.396","slipmap6"
"25890","1","Lofas","18/07/14","14.375","slipmap7a"
"25891","1","n00k!e","04/02/14","12.910","slipmap8"
"25893","1","santher","05/08/12","44.167","slipmap9b"
"25895","1","KroPP","31/10/14","38.816","slowjump1"
"25896","1","Killa","18/03/15","14.688","slowjump6"
"25897","1","KroPP","22/11/14","241.235","slug"
"25898","1","KroPP","27/09/15","14.644","slug2"
"25899","1","n00k!e","01/05/15","22.876","slug3"
"25900","1","n00k!e","14/04/14","30.501","slug4"
"25901","1","Killa","30/04/15","14.100","slyrailjump"
"25903","1","KroPP","09/06/14","26.886","slyskyjump"
"25904","1","KroPP","21/12/12","18.525","smallboat"
"25905","1","GreenJumper","31/03/14","21.296","smalljumpin"
"25907","1","Castro","12/02/16","13.170","smaug1"
"25908","1","n00k!e","14/02/15","10.914","smaug10"
"25910","1","n00k!e","14/02/15","10.637","smaug11"
"25911","1","APKIS","12/03/15","39.042","smaug2"
"25912","1","santher","19/06/12","3.088","smaug3"
"25913","1","ace","06/11/15","2.540","smaug4"
"25915","1","Stoner","25/09/12","9.270","smaug5"
"25917","1","prd","19/07/16","18.761","smaug6"
"25919","1","prd","02/12/15","5.180","smaug7"
"25921","1","prd","27/10/15","12.174","smaug8"
"25923","1","Lofas","18/07/13","14.576","smaug9"
"25924","1","n00k!e","09/03/14","22.214","smaugjumping1"
"25925","1","Castro","13/11/15","36.902","smaugjumping2"
"25927","1","Lofas","20/07/14","27.644","snakej2"
"25929","1","KroPP","06/05/14","29.706","snakej3a"
"25930","1","Tig","13/06/12","27.230","snakej7"
"25931","1","ace","16/12/16","13.359","snakej9a"
"25932","1","cr33pz","29/03/14","4.047","snakequick1"
"25934","1","prd","29/08/15","18.643","snakerace1"
"25936","1","Goblin","01/07/15","11.761","snakerace1edit"
"25937","1","Lofas","24/02/13","20.773","snowman"
"25938","1","Casper","24/03/14","36.190","sodjump"
"25939","1","n00k!e","18/12/15","19.242","sonicjump"
"25940","1","Lofas","24/02/13","32.864","sonicjump2"
"25941","1","KroPP","23/12/14","42.033","sonicjump3"
"25942","1","n00k!e","02/03/15","18.667","sonicjump4"
"25943","1","KroPP","24/12/14","17.090","sonicjump5"
"25944","1","KroPP","17/11/14","26.625","sonicjump6a"
"25945","1","KroPP","11/06/14","35.508","sonicjump7"
"25946","1","KroPP","24/12/14","81.310","sonicjump8"
"25947","1","ace","29/12/16","60.272","sonicjump9"
"25948","1","KroPP","08/01/14","32.653","souljumps"
"25950","1","KroPP","13/08/15","35.866","spec2tjm1"
"25951","1","KroPP","29/08/15","51.130","speed"
"25952","1","Goblin","28/08/13","23.123","spiderjump1"
"25954","1","neoxotb","02/01/13","19.432","spiderjump2"
"25955","1","KroPP","05/05/14","11.872","spiraljump"
"25956","1","Lofas","09/02/13","19.797","spjump10"
"25957","1","n00k!e","30/05/13","5.236","spjump11"
"25958","1","KroPP","07/07/13","29.894","spjump12"
"25959","1","n00k!e","30/05/14","10.802","spjump13"
"25961","1","yogurt","26/11/16","10.312","spjump14"
"25962","1","KroPP","16/09/15","20.587","spjump15"
"25963","1","n00k!e","12/11/15","12.722","spjump16"
"25964","1","prd","08/04/17","12.884","spjump17"
"25966","1","Killa","14/03/15","9.477","spjump18"
"25968","1","KroPP","12/06/15","18.051","spjump19"
"25969","1","KroPP","03/01/16","28.763","spjump2"
"25970","1","Killa","17/01/13","15.925","spjump20"
"25971","1","KroPP","28/06/14","64.585","spjump21"
"25972","1","KroPP","26/12/15","25.395","spjump22"
"25973","1","Castro","06/05/14","37.338","spjump23"
"25974","1","KroPP","27/12/12","29.909","spjump24"
"25975","1","Lofas","29/10/13","20.023","spjump25"
"25977","1","Lofas","05/11/13","23.723","spjump26"
"25978","1","Killa","17/03/15","23.990","spjump27"
"25979","1","KroPP","29/03/15","68.666","spjump28"
"25980","1","SBL","29/08/14","148.349","spjump29"
"25981","1","ds.ads","06/10/12","20.286","spjump3"
"25982","1","APKIS","17/02/16","29.441","spjump30"
"25983","1","ace","10/12/16","20.027","spjump31a"
"25984","1","KroPP","25/11/14","58.264","spjump32"
"25985","1","n00k!e","05/11/13","41.481","spjump32b"
"25986","1","n00k!e","26/12/15","8.991","spjump33"
"25987","1","Lofas","07/07/15","58.199","spjump34"
"25988","1","KroPP","15/02/15","38.303","spjump35"
"25989","1","KroPP","01/02/14","16.682","spjump37"
"25990","1","Tig","14/05/12","21.034","spjump4"
"25992","1","Lofas","07/07/13","9.916","spjump5"
"25994","1","KroPP","07/05/14","10.822","spjump6"
"25996","1","APKIS","21/08/14","27.294","spjump7"
"25997","1","Goblin","01/07/14","8.917","spjump8"
"25999","1","KroPP","21/09/13","14.365","spjump9"
"26000","1","Lofas","21/02/13","15.159","splashjumps"
"26001","1","prd","24/02/15","12.743","splashjumps2"
"26002","1","Lofas","19/07/13","5.007","splashjumps3"
"26003","1","n00k!e","26/12/13","15.990","spn00b"
"26004","1","KroPP","13/09/15","8.134","spoonjumpz"
"26005","1","mule_0wnz","13/02/16","3.637","spskate1"
"26006","1","cr33pz","22/07/14","3.197","spskate2"
"26007","1","cr33pz","26/06/14","2.173","spskate3"
"26008","1","ace","19/05/17","4.088","spydajump1"
"26009","1","n00k!e","05/11/15","12.581","spyjump1"
"26010","1","cr33pz","01/08/14","2.539","spyjumptest"
"26011","1","Lofas","25/08/14","13.647","spyl33t"
"26012","1","n00k!e","26/12/15","3.699","spyl33t3"
"26013","1","prd","11/09/16","5.300","spylevel1"
"26014","1","KroPP","02/09/13","16.287","spylevel2a"
"26015","1","n00k!e","12/03/14","19.841","spylong1"
"26016","1","Stoner","11/01/13","15.377","spylong2"
"26017","1","Killa","24/01/13","10.766","spylvl2"
"26018","1","APKIS","15/02/16","30.748","spynew1"
"26019","1","n00k!e","22/07/13","19.534","spyskip1"
"26020","1","Lofas","06/11/15","10.959","spyskip2"
"26021","1","Lofas","23/08/14","12.365","spyskip3"
"26022","1","n00k!e","20/06/13","12.580","spyskip4"
"26023","1","n00k!e","13/03/14","17.557","spyskip5"
"26024","1","yogurt","29/11/16","30.755","spytrick1"
"26025","1","n00k!e","03/04/14","15.153","spytrick2"
"26026","1","APKIS","16/06/15","3.633","spyzjump1"
"26027","1","Killa","23/12/12","17.743","spyzjump10"
"26028","1","KroPP","25/05/14","18.761","spyzjump14"
"26029","1","KroPP","12/09/15","39.844","spyzjump16"
"26030","1","n00k!e","22/12/15","6.544","spyzjump2"
"26031","1","KroPP","19/05/14","6.741","spyzjump3"
"26032","1","Lofas","31/08/14","7.240","spyzjump4"
"26033","1","cr33pz","29/10/14","9.846","spyzjump5"
"26034","1","Goblin","06/03/16","6.962","spyzjump6"
"26035","1","Lofas","29/01/13","8.020","spyzjump7"
"26036","1","Stoner","23/09/12","5.869","spyzjump8"
"26037","1","Lofas","24/11/13","6.168","spyzjump9e"
"26038","1","Lofas","28/01/16","13.421","spyzjump9h"
"26039","1","Killa","19/12/16","27.579","sspeedmap1"
"26040","1","KroPP","17/11/14","29.599","st0k3djump1"
"26041","1","prd","18/08/16","15.584","st0rm1"
"26042","1","Lofas","17/11/14","19.573","st0rm2"
"26043","1","prd","24/10/15","3.376","st0rm3"
"26044","1","APKIS","22/02/16","18.031","stairsjump"
"26045","1","Casper","31/03/16","84.449","stas"
"26046","1","n00k!e","25/10/15","13.013","stiffjump1"
"26047","1","prd","20/10/14","16.494","stiffjump2"
"26048","1","prd","05/12/14","10.564","stiffjump3"
"26049","1","prd","13/02/15","8.791","stiffjump4"
"26050","1","KroPP","24/08/13","78.071","stigjump1"
"26051","1","yogurt","03/10/16","30.860","stilljump1"
"26052","1","yogurt","03/10/16","72.562","stormjump2"
"26053","1","ds.ads","08/10/12","63.010","stormjump3"
"26054","1","KroPP","10/03/16","26.868","stormjump5"
"26055","1","slugsk!e","22/12/12","215.205","stormjump6"
"26056","1","Goblin","03/06/17","11.559","strafejumping"
"26057","1","Lofas","22/09/14","11.232","streetjmpn"
"26058","1","n00k!e","25/02/14","15.528","strike_jump"
"26059","1","n00k!e","22/10/14","9.559","strrace"
"26060","1","prd","16/05/17","5.031","strramps"
"26061","1","Lofas","27/07/14","57.603","strutterjump"
"26062","1","Lofas","14/01/16","28.179","stubbsyjump1"
"26063","1","KroPP","20/05/14","21.699","stubbsyjump10"
"26064","1","n00k!e","31/10/13","166.556","stubbsyjump11"
"26065","1","Lofas","22/03/14","122.879","stubbsyjump12"
"26066","1","Lofas","18/10/14","27.724","stubbsyjump13"
"26067","1","KroPP","24/08/15","30.289","stubbsyjump14"
"26068","1","KroPP","26/08/15","52.678","stubbsyjump15"
"26069","1","Lofas","11/03/15","37.967","stubbsyjump16"
"26070","1","KroPP","30/10/14","56.513","stubbsyjump17"
"26071","1","n00k!e","13/12/15","52.481","stubbsyjump18"
"26072","1","KroPP","14/10/13","50.382","stubbsyjump19"
"26073","1","KroPP","13/06/15","30.176","stubbsyjump2"
"26074","1","KroPP","27/03/16","44.584","stubbsyjump20"
"26075","1","Lofas","23/07/15","58.133","stubbsyjump21"
"26076","1","Lofas","29/06/14","44.034","stubbsyjump22"
"26077","1","APKIS","08/04/15","31.551","stubbsyjump23"
"26078","1","n00k!e","08/10/15","35.290","stubbsyjump24"
"26079","1","KroPP","01/10/15","33.637","stubbsyjump25"
"26080","1","APKIS","10/06/15","64.908","stubbsyjump26"
"26081","1","KroPP","12/09/15","113.401","stubbsyjump27"
"26082","1","KroPP","07/06/14","38.183","stubbsyjump28"
"26083","1","Lofas","02/06/13","31.842","stubbsyjump29"
"26084","1","KroPP","12/04/14","24.494","stubbsyjump3"
"26085","1","Lofas","19/06/14","119.069","stubbsyjump30"
"26086","1","n00k!e","19/04/15","207.375","stubbsyjump31"
"26087","1","KroPP","22/03/14","105.104","stubbsyjump32"
"26088","1","SBL","29/09/14","106.031","stubbsyjump33"
"26089","1","Lofas","13/06/15","147.829","stubbsyjump34"
"26090","1","KroPP","18/11/14","84.358","stubbsyjump35"
"26091","1","KroPP","06/07/15","83.900","stubbsyjump36"
"26092","1","Lofas","06/02/14","135.458","stubbsyjump37"
"26093","1","Lofas","04/12/15","83.967","stubbsyjump38"
"26094","1","Lofas","05/08/15","274.330","stubbsyjump39"
"26095","1","APKIS","10/07/15","42.921","stubbsyjump4"
"26096","1","Lofas","05/12/15","199.810","stubbsyjump40"
"26097","1","KroPP","05/03/14","58.247","stubbsyjump41"
"26098","1","Lofas","01/08/15","292.243","stubbsyjump42"
"26099","1","n00k!e","02/11/15","31.356","stubbsyjump43"
"26877","1","KroPP","22/12/15","36.631","stubbsyjump44"
"26879","1","KroPP","14/10/13","18.336","stubbsyjump5"
"26880","1","KroPP","11/11/12","17.194","stubbsyjump6"
"26881","1","Lofas","22/08/14","37.810","stubbsyjump7"
"26882","1","n00k!e","20/05/14","33.027","stubbsyjump8"
"26884","1","KroPP","15/09/15","40.630","stubbsyjump9"
"26885","1","KroPP","02/06/14","26.921","stubbsyjumpvendm2"
"26886","1","prd","25/08/15","38.244","talljump"
"26887","1","prd","26/10/16","15.434","talljump2"
"26888","1","ds.ads","21/10/12","22.101","talljump3"
"26889","1","APKIS","12/03/15","14.272","talljump4"
"26891","1","prd","06/10/15","15.197","talljump6"
"26892","1","Castro","16/10/14","36.910","tdjump1"
"26893","1","Lofas","25/07/12","47.801","teh16f"
"26894","1","prd","19/07/16","20.715","tehgrassrace"
"26896","1","n00k!e","18/09/15","23.009","tehhaunted"
"26898","1","n00k!e","29/03/14","15.157","tehjump"
"26899","1","KroPP","08/05/14","17.909","tehjump2"
"26900","1","KroPP","19/11/14","69.383","tehjump3a"
"26901","1","KroPP","10/09/15","21.288","tehjump4"
"26902","1","ace","24/11/15","9.771","tehjump5"
"26904","1","KroPP","02/10/13","44.761","tehjump5a"
"26905","1","KroPP","10/03/16","18.601","tehjump6a"
"26907","1","prd","17/08/15","30.300","tehjump7"
"26908","1","jutsu","16/12/12","32.465","tehjump8"
"26909","1","KroPP","12/10/14","63.143","tehobstacle"
"26910","1","yogurt","28/11/16","58.153","tehstaple"
"26911","1","n00k!e","09/12/15","4.263","test0rv0.5"
"26913","1","Lofas","06/11/14","8.001","tgaboot1"
"26915","1","Goblin","07/05/17","29.051","tgajump1"
"26916","1","prd","17/06/15","4.067","tgajump2"
"26918","1","Stoner","23/12/12","8.331","tgajump3"
"26920","1","prd","06/02/16","7.399","tgajump4"
"26922","1","APKIS","19/04/15","8.549","tgajump5"
"26924","1","yogurt","13/10/16","14.779","tgajump6"
"26926","1","n00k!e","03/03/14","26.980","tgajump7"
"26927","1","KroPP","01/10/15","48.443","tgajump8"
"26928","1","n00k!e","13/12/15","6.911","tgajump9"
"26930","1","Stoner","13/01/13","1.955","thecj"
"26932","1","Castro","04/12/14","31.444","theepicrace"
"26934","1","KroPP","25/11/14","23.473","thehole"
"26935","1","EnZ","04/12/12","2.454","thejump"
"26937","1","KroPP","18/01/14","18.134","thejumps"
"26938","1","Lofas","20/10/15","5.132","thejumps1"
"26940","1","santher","21/11/12","23.786","thenewcastro1"
"26942","1","Casper","31/03/16","9.995","therails"
"26944","1","Lofas","30/12/13","16.580","thestruggleh"
"26946","1","Lofas","17/02/13","16.715","thewill1"
"26948","1","ds.ads","08/10/12","115.797","thewill10"
"26949","1","prd","15/01/16","13.442","thewill11"
"26950","1","Casper","08/03/14","16.441","thewill12"
"26952","1","PRO-kypop","10/03/17","4.626","thewill13"
"26953","1","prd","15/09/15","12.583","thewill14"
"26955","1","(MCS)Faderjok","09/03/14","38.655","thewill15"
"26956","1","n00k!e","12/05/13","34.330","thewill16"
"26957","1","n00k!e","20/04/15","19.774","thewill17"
"26959","1","Lofas","07/06/13","4.902","thewill18"
"26961","1","Castro","18/02/14","25.968","thewill19"
"26962","1","prd","23/12/15","31.007","thewill2"
"26964","1","prd","15/09/15","12.033","thewill20"
"26966","1","Goblin","15/07/14","14.662","thewill21"
"26967","1","n00k!e","08/07/13","25.776","thewill22"
"26968","1","KroPP","22/03/14","15.183","thewill23"
"26969","1","prd","29/10/16","24.919","thewill24"
"26970","1","KroPP","15/08/15","43.567","thewill25"
"26972","1","prd","11/10/16","22.691","thewill26"
"26974","1","n00k!e","05/11/15","6.048","thewill27"
"26975","1","prd","01/10/16","28.779","thewill28"
"26976","1","cr33pz","16/10/13","15.721","thewill29"
"26978","1","KroPP","02/01/15","17.088","thewill3"
"26979","1","santher","10/05/12","20.629","thewill30"
"26980","1","Lofas","01/04/15","13.252","thewill31"
"26982","1","ds.ads","29/01/16","19.577","thewill32"
"26984","1","prd","14/10/15","9.398","thewill33"
"26986","1","Lofas","10/11/14","137.420","thewill34"
"26987","1","ds.ads","30/10/12","27.709","thewill35"
"26989","1","KroPP","22/05/14","17.751","thewill36"
"26990","1","n00k!e","05/09/15","19.165","thewill37"
"26992","1","Lofas","04/03/13","22.918","thewill38"
"26993","1","prd","12/10/15","4.419","thewill39"
"26995","1","santher","05/10/12","23.602","thewill4"
"26996","1","KroPP","01/02/13","46.224","thewill40"
"26997","1","n00k!e","13/05/13","887.115","thewill41"
"26999","1","_PLAY_","05/09/13","10.555","thewill42"
"27000","1","n00k!e","29/11/15","51.766","thewill43"
"27001","1","KroPP","30/01/14","18.641","thewill44"
"27002","1","Lofas","09/08/14","114.165","thewill45"
"27003","1","prd","12/11/16","14.468","thewill46"
"27004","1","Lofas","01/06/13","65.507","thewill47"
"27005","1","n00k!e","19/09/15","14.041","thewill48"
"27006","1","Lofas","03/04/13","15.470","thewill49"
"27007","1","n00k!e","04/05/15","30.108","thewill5"
"27008","1","KroPP","30/06/15","51.211","thewill50"
"27009","1","KroPP","19/12/12","37.210","thewill51"
"27010","1","Goblin","16/04/17","6.620","thewill52"
"27011","1","Goblin","16/01/16","22.110","thewill53"
"27012","1","quazilin","15/06/17","2.783","thewill54"
"27013","1","KroPP","17/08/15","17.551","thewill55"
"27014","1","prd","06/02/17","7.992","thewill56"
"27015","1","Lofas","15/10/13","19.597","thewill57"
"27016","1","kw4snY","03/01/16","1.356","thewill58"
"27017","1","cr33pz","17/01/14","1.855","thewill59"
"27018","1","yogurt","04/11/13","19.477","thewill6"
"27019","1","n00k!e","17/06/14","88.938","thewill60"
"27020","1","Killa","10/03/16","4.285","thewill61"
"27021","1","Lofas","28/06/13","2.208","thewill62"
"27022","1","cr33pz","10/12/13","1.010","thewill63"
"27023","1","n00k!e","29/03/15","27.484","thewill64"
"27024","1","ToRc}{","14/09/14","11.386","thewill65"
"27025","1","Lofas","18/07/13","8.195","thewill66"
"27026","1","yogurt","31/08/16","38.434","thewill67"
"27027","1","fish","22/10/14","7.828","thewill68"
"27028","1","ds.ads","03/10/12","42.002","thewill69"
"27029","1","n00k!e","01/05/15","8.874","thewill7"
"27030","1","prd","28/01/16","10.702","thewill8"
"27031","1","ace","01/12/15","4.379","thewill9"
"27032","1","prd","25/10/15","17.510","tick01"
"27033","1","Goblin","22/02/16","10.987","tjumps1"
"27034","1","n00k!e","01/10/15","12.612","tjumps2"
"27035","1","cr33pz","06/03/15","13.082","tjumps3"
"27036","1","Casper","25/03/16","13.856","tony1a"
"27037","1","n00k!e","13/03/14","23.782","tonyscage"
"27038","1","(MCS)Faderjok","22/08/13","27.882","tonysindustry"
"27039","1","APKIS","02/01/15","27.485","tonysjail"
"27040","1","Tig","10/05/12","14.460","tonysladder"
"27041","1","n00k!e","23/10/14","9.666","tonysline"
"27042","1","Lofas","25/10/12","16.535","tonysoutside"
"27043","1","Lofas","05/08/14","49.776","tonysrooms"
"27044","1","KroPP","04/04/15","21.207","tonysunderground"
"27045","1","Lofas","07/12/13","16.046","tookz_jumpz1"
"27046","1","Lofas","21/09/13","24.357","tourjmp1"
"27047","1","KroPP","01/07/13","22.266","towercrates"
"27048","1","APKIS","20/03/15","7.954","toxicjump"
"27049","1","Nephi","30/01/17","12.573","toxinweird"
"27050","1","GreenJumper","12/01/14","70.117","trancejmp1"
"27051","1","Goblin","10/04/16","43.945","triggz-jump1"
"27052","1","n00k!e","10/10/15","15.526","triggz-jump10"
"27053","1","n00k!e","19/07/14","40.147","triggz-jump11"
"27054","1","Lofas","08/01/16","28.192","triggz-jump12"
"27055","1","SBL","13/09/14","86.531","triggz-jump13"
"27056","1","KroPP","11/06/14","33.499","triggz-jump14"
"27057","1","prd","02/08/15","19.844","triggz-jump15"
"27058","1","n00k!e","14/06/14","15.529","triggz-jump16"
"27059","1","KroPP","03/03/16","10.281","triggz-jump17"
"27060","1","KroPP","22/05/14","15.513","triggz-jump18"
"27061","1","PRO-kypop","27/12/16","27.525","triggz-jump19"
"27062","1","sbammm","06/04/17","29.359","triggz-jump2"
"27063","1","Goblin","07/04/17","21.367","triggz-jump20"
"27064","1","yogurt","02/08/16","21.608","triggz-jump21"
"27065","1","Lofas","05/05/14","10.471","triggz-jump3"
"27066","1","KroPP","20/12/15","8.134","triggz-jump4"
"27067","1","prd","18/02/16","11.611","triggz-jump5"
"27068","1","ace","23/08/15","25.479","triggz-jump6"
"27069","1","n00k!e","14/10/15","16.238","triggz-jump7"
"27070","1","a2ha","01/08/15","16.793","triggz-jump8"
"27071","1","ace","08/02/15","5.517","triggz-jump9"
"27072","1","KroPP","22/11/14","87.880","tritonjump2"
"27073","1","[3M.ROSS]","03/11/14","92.657","tritonjump3"
"27074","1","Lofas","23/01/13","53.681","tritonjump4"
"27075","1","APKIS","11/08/15","291.121","tritonjump5"
"27076","1","Lofas","14/02/13","45.858","tritonjump7"
"27077","1","Lofas","27/11/14","9.020","tritontryout2"
"27078","1","Castro","25/03/14","8.061","tritontryout3"
"27079","1","prd","01/02/16","9.388","tritontryout4"
"27080","1","santher","20/03/14","12.118","tryout-lvl1"
"27081","1","APKIS","02/08/15","17.211","tryout-lvl2"
"27082","1","KroPP","25/12/12","22.017","tryout-lvl3"
"27083","1","n00k!e","02/02/13","22.665","tryout-lvl4"
"27084","1","yogurt","08/12/16","16.512","tryout_jumps"
"27085","1","GreenJumper","16/08/15","13.232","turkjump1"
"27086","1","KroPP","24/11/14","29.833","tw1"
"27087","1","Lofas","03/07/15","12.839","tw2"
"27088","1","prd","06/11/14","5.694","twixjump1"
"27089","1","APKIS","14/11/15","19.953","twixjump2"
"27090","1","KroPP","20/04/15","20.236","twixjump2a"
"27091","1","n00k!e","02/02/13","33.844","ughhjumps1"
"27092","1","n00k!e","17/06/14","38.171","ughhjumps2"
"27093","1","n00k!e","20/09/15","33.337","ughhjumps3"
"27094","1","KroPP","29/12/12","91.260","ughhjumps4"
"27095","1","KroPP","18/04/15","14.141","untruejump1"
"27096","1","prd","20/01/16","3.399","uraniumlv1"
"27097","1","Killa","17/01/13","20.428","uranjump1"
"27098","1","n00k!e","08/11/15","14.469","uranjump10"
"27099","1","KroPP","17/01/14","9.459","uranjump11"
"27896","1","ds.ads","14/12/12","47.887","uranjump12"
"27897","1","Lofas","11/12/15","21.630","uranjump13"
"27898","1","KroPP","15/09/15","50.371","uranjump14"
"27899","1","n00k!e","27/10/14","80.025","uranjump15"
"27900","1","KroPP","28/11/12","9.974","uranjump2"
"27901","1","Lofas","07/07/15","4.686","uranjump3"
"27903","1","KroPP","05/01/15","19.988","uranjump4"
"27905","1","n00k!e","06/06/13","59.338","uranjump5"
"27906","1","APKIS","17/05/15","7.553","uranjump6"
"27907","1","APKIS","01/02/16","34.025","uranjump7"
"27908","1","Lofas","16/06/14","54.275","uranjump8"
"27909","1","Killa","16/03/15","13.781","uranjump9"
"27910","1","KroPP","24/05/14","23.005","uranl33t"
"27911","1","prd","16/10/15","28.067","uranl33t2"
"27912","1","Goblin","05/03/16","37.491","uranl33t3"
"27913","1","Lofas","01/04/15","14.201","uranramps"
"27915","1","yogurt","28/07/16","23.274","uzijump1"
"27916","1","prd","01/12/16","8.228","uzijump3a"
"27917","1","KroPP","06/02/16","62.247","vjjump3"
"27918","1","n00k!e","18/03/14","53.530","void"
"27919","1","n00k!e","03/11/15","60.748","void2"
"27920","1","n00k!e","07/04/14","39.994","void3"
"27921","1","prd","08/10/16","27.394","void4"
"27922","1","n00k!e","10/04/14","60.041","void5"
"27923","1","prd","01/02/16","37.861","void6"
"27924","1","prd","04/02/16","49.231","walltest1"
"27925","1","ace","15/05/15","7.798","wauwau10"
"27927","1","prd","08/08/16","10.420","wauwau3"
"27929","1","KroPP","28/05/14","18.999","wcjmp1"
"27930","1","Lofas","01/03/14","9.921","wec1"
"27931","1","n00k!e","02/12/15","24.437","wec2"
"27932","1","Lofas","05/04/14","57.586","wec3"
"27933","1","n00k!e","26/05/14","19.608","wec4"
"27934","1","n00k!e","26/12/12","31.260","weedsjump1"
"27935","1","(MCS)Faderjok","24/10/13","30.828","weedsjump2"
"27937","1","Castro","20/09/14","28.510","weedsjump3"
"27938","1","n00k!e","21/12/15","29.932","weedsjump4"
"27940","1","Lofas","11/05/15","17.250","weedsjump5"
"27942","1","prd","09/11/15","7.552","whosh"
"27944","1","Killa","16/03/16","6.382","winjump1"
"27946","1","mordo","23/11/16","42.923","winjump2"
"27947","1","Castro","31/12/15","16.837","winjump4"
"27948","1","yogurt","12/11/16","17.387","winjump5"
"27949","1","Goblin","08/09/13","30.228","winjump6"
"27950","1","_PLAY_","11/01/17","14.641","winjump7"
"27951","1","APKIS","28/07/15","14.816","winterjump"
"27953","1","KroPP","19/08/15","8.918","wja"
"27955","1","KroPP","19/05/14","66.100","woefjump"
"27956","1","KroPP","02/01/16","29.037","woefjump2"
"27957","1","Casper","18/03/14","21.731","woefjump3"
"27958","1","KroPP","24/09/13","129.810","woh_tryout_jump_a"
"27959","1","Killa","21/03/14","20.827","wolfrun1"
"27960","1","n00k!e","28/09/15","22.225","worstjumps1"
"27961","1","n00k!e","18/07/13","14.392","worstjumps2"
"27962","1","prd","26/09/15","17.856","worstjumps3"
"27963","1","prd","03/11/16","33.100","wtf"
"27965","1","prd","09/09/15","6.002","ww1"
"27967","1","KroPP","04/07/15","73.248","ww2"
"27968","1","KroPP","16/12/15","29.489","x-jump1"
"27969","1","KroPP","04/07/13","34.443","x-jump2"
"27970","1","KroPP","16/08/15","41.386","x-jump3"
"27971","1","KroPP","02/07/13","46.480","x3n0sjumps1"
"27973","1","Lofas","10/06/13","11.467","xcjump1"
"27975","1","n00k!e","05/02/14","7.546","xhizjump1"
"27977","1","KroPP","27/02/14","54.042","xjump1"
"27978","1","KroPP","16/10/13","13.415","xjump2"
"27979","1","Castro","03/03/16","19.173","xjumpzz3"
"27980","1","APKIS","18/04/16","22.981","xq1"
"27981","1","KroPP","20/05/14","47.336","xqadren"
"27983","1","Lofas","10/11/13","19.852","xqcrap1"
"27985","1","Lofas","05/08/13","9.843","xqcrap2"
"27987","1","Lofas","27/10/13","13.103","xqcrap3"
"27989","1","APKIS","03/05/15","6.482","xqcrap4"
"27991","1","yogurt","27/10/13","10.794","xqcrap5"
"27993","1","KroPP","30/03/15","21.056","xqhard1"
"27994","1","Lofas","24/09/12","40.605","xqicedom"
"27995","1","Goblin","09/04/16","22.541","xqjump1"
"27996","1","cr33pz","15/07/14","2.465","xqjump10"
"27998","1","prd","23/10/15","18.210","xqjump11"
"28000","1","prd","24/01/16","2.743","xqjump12"
"28001","1","KroPP","18/05/14","7.992","xqjump13"
"28002","1","ds.ads","19/10/12","21.169","xqjump14"
"28003","1","KroPP","04/07/13","26.115","xqjump15"
"28004","1","^WhIzArD^","18/07/14","20.809","xqjump16"
"28005","1","n00k!e","06/10/15","17.948","xqjump17"
"28006","1","Castro","05/09/15","19.571","xqjump18"
"28007","1","Castro","15/10/15","37.835","xqjump19"
"28008","1","KroPP","29/12/14","31.256","xqjump2"
"28009","1","KroPP","26/06/13","27.925","xqjump20"
"28010","1","n00k!e","08/04/15","4.833","xqjump21"
"28011","1","APKIS","19/01/16","30.912","xqjump22"
"28012","1","mule_0wnz","20/09/15","5.601","xqjump23"
"28013","1","APKIS","14/07/15","19.456","xqjump24"
"28014","1","Lofas","14/07/12","10.783","xqjump25"
"28015","1","KroPP","19/02/16","14.032","xqjump26"
"28016","1","KroPP","10/10/15","49.054","xqjump27"
"28017","1","ace","01/11/15","13.239","xqjump28"
"28018","1","Goblin","29/08/13","30.056","xqjump29"
"28019","1","Killa","28/02/14","18.637","xqjump3"
"28020","1","Lofas","14/07/14","20.684","xqjump30"
"28021","1","yogurt","05/04/17","36.036","xqjump31"
"28022","1","ace","10/06/15","4.294","xqjump32"
"28023","1","Lofas","14/08/13","29.337","xqjump33"
"28024","1","_PLAY_","15/10/14","6.869","xqjump34"
"28025","1","KroPP","07/07/14","46.584","xqjump35"
"28026","1","n00k!e","08/12/13","20.182","xqjump36"
"28027","1","prd","25/01/16","17.433","xqjump37"
"28028","1","prd","28/04/15","26.872","xqjump38"
"28029","1","APKIS","27/07/15","19.693","xqjump39"
"28030","1","Goblin","10/07/14","15.168","xqjump4"
"28031","1","Lofas","12/04/14","4.156","xqjump40"
